Source,Target,Label,ID,Type,Weight
150,227,'d8',,,
151,225,'d8',,,
152,222,'d8',,,
153,224,'d8',,,
154,220,'d8',,,
155,231,'d8',,,
157,222,'d8',,,
158,220,'d8',,,
159,288,'d8',,,
160,222,'d8',,,
156,227,'d8',,,
161,222,'d8',,,
162,224,'d8',,,
2,288,'d9',,,
3,288,'d9',,,
4,288,'d9',,,
5,288,'d9',,,
6,288,'d9',,,
7,228,'d9',,,
8,288,'d9',,,
10,288,'d9',,,
11,225,'d9',,,
9,220,'d9',,,
13,227,'d9',,,
14,220,'d9',,,
17,222,'d9',,,
19,231,'d9',,,
15,228,'d9',,,
16,220,'d9',,,
18,227,'d9',,,
12,223,'d9',,,
21,222,'d9',,,
22,288,'d9',,,
24,224,'d9',,,
23,222,'d9',,,
25,222,'d9',,,
20,288,'d9',,,
26,288,'d9',,,
27,288,'d9',,,
28,288,'d9',,,
30,288,'d9',,,
31,222,'d9',,,
32,222,'d9',,,
33,231,'d9',,,
29,288,'d9',,,
34,288,'d9',,,
36,288,'d9',,,
35,288,'d9',,,
81,225,'d9',,,
37,225,'d9',,,
38,227,'d9',,,
42,227,'d9',,,
40,222,'d9',,,
41,220,'d9',,,
44,223,'d9',,,
45,220,'d9',,,
46,223,'d9',,,
43,220,'d9',,,
39,288,'d9',,,
47,222,'d9',,,
49,288,'d9',,,
48,288,'d9',,,
50,288,'d9',,,
51,223,'d9',,,
52,231,'d9',,,
55,229,'d9',,,
53,222,'d9',,,
54,222,'d9',,,
56,229,'d9',,,
57,222,'d9',,,
59,288,'d9',,,
60,288,'d9',,,
61,220,'d9',,,
58,226,'d9',,,
62,225,'d9',,,
63,288,'d9',,,
64,224,'d9',,,
65,225,'d9',,,
66,288,'d9',,,
67,220,'d9',,,
70,222,'d9',,,
68,288,'d9',,,
71,288,'d9',,,
73,288,'d9',,,
69,225,'d9',,,
74,225,'d9',,,
72,220,'d9',,,
75,227,'d9',,,
76,220,'d9',,,
77,288,'d9',,,
78,288,'d9',,,
79,222,'d9',,,
80,227,'d9',,,
81,221,'d9',,,
83,288,'d9',,,
82,288,'d9',,,
84,229,'d9',,,
85,288,'d9',,,
86,225,'d9',,,
87,222,'d9',,,
88,288,'d9',,,
90,226,'d9',,,
89,226,'d9',,,
91,229,'d9',,,
112,288,'d9',,,
113,222,'d9',,,
114,288,'d9',,,
116,224,'d9',,,
92,224,'d9',,,
93,288,'d9',,,
95,221,'d9',,,
94,288,'d9',,,
96,288,'d9',,,
98,225,'d9',,,
100,288,'d9',,,
99,228,'d9',,,
101,229,'d9',,,
102,288,'d9',,,
97,224,'d9',,,
105,225,'d9',,,
104,288,'d9',,,
106,288,'d9',,,
103,288,'d9',,,
107,227,'d9',,,
108,288,'d9',,,
110,288,'d9',,,
109,229,'d9',,,
1,288,'d9',,,
111,288,'d9',,,
115,288,'d9',,,
121,225,'d9',,,
117,221,'d9',,,
120,229,'d9',,,
118,288,'d9',,,
122,229,'d9',,,
127,220,'d9',,,
128,228,'d9',,,
129,231,'d9',,,
124,229,'d9',,,
125,288,'d9',,,
126,231,'d9',,,
123,222,'d9',,,
130,288,'d9',,,
132,224,'d9',,,
133,288,'d9',,,
131,220,'d9',,,
136,229,'d9',,,
134,222,'d9',,,
135,223,'d9',,,
137,229,'d9',,,
138,288,'d9',,,
140,222,'d9',,,
139,229,'d9',,,
142,220,'d9',,,
143,223,'d9',,,
144,220,'d9',,,
145,225,'d9',,,
146,224,'d9',,,
147,225,'d9',,,
141,288,'d9',,,
148,231,'d9',,,
149,228,'d9',,,
150,229,'d9',,,
151,220,'d9',,,
152,220,'d9',,,
153,229,'d9',,,
154,288,'d9',,,
155,220,'d9',,,
157,231,'d9',,,
158,288,'d9',,,
159,288,'d9',,,
160,229,'d9',,,
156,227,'d9',,,
161,225,'d9',,,
162,228,'d9',,,
2,288,'d10',,,
3,288,'d10',,,
4,288,'d10',,,
5,288,'d10',,,
6,288,'d10',,,
7,225,'d10',,,
8,288,'d10',,,
10,288,'d10',,,
11,229,'d10',,,
9,288,'d10',,,
13,225,'d10',,,
14,288,'d10',,,
17,231,'d10',,,
19,220,'d10',,,
15,222,'d10',,,
16,288,'d10',,,
18,220,'d10',,,
12,220,'d10',,,
21,229,'d10',,,
22,288,'d10',,,
24,222,'d10',,,
23,231,'d10',,,
25,225,'d10',,,
20,288,'d10',,,
26,288,'d10',,,
27,288,'d10',,,
28,288,'d10',,,
30,288,'d10',,,
31,225,'d10',,,
32,229,'d10',,,
33,220,'d10',,,
29,288,'d10',,,
34,288,'d10',,,
36,288,'d10',,,
35,288,'d10',,,
81,220,'d10',,,
37,220,'d10',,,
38,229,'d10',,,
42,220,'d10',,,
40,225,'d10',,,
41,288,'d10',,,
44,225,'d10',,,
45,288,'d10',,,
46,225,'d10',,,
43,225,'d10',,,
39,288,'d10',,,
47,228,'d10',,,
49,288,'d10',,,
48,288,'d10',,,
50,288,'d10',,,
51,220,'d10',,,
55,225,'d10',,,
53,225,'d10',,,
54,225,'d10',,,
56,225,'d10',,,
57,231,'d10',,,
59,288,'d10',,,
60,288,'d10',,,
61,288,'d10',,,
58,228,'d10',,,
62,220,'d10',,,
63,288,'d10',,,
64,227,'d10',,,
65,220,'d10',,,
66,288,'d10',,,
67,221,'d10',,,
70,225,'d10',,,
68,288,'d10',,,
71,288,'d10',,,
73,288,'d10',,,
69,220,'d10',,,
74,225,'d10',,,
72,230,'d10',,,
75,220,'d10',,,
76,288,'d10',,,
77,288,'d10',,,
78,288,'d10',,,
79,229,'d10',,,
80,229,'d10',,,
81,224,'d10',,,
83,288,'d10',,,
82,288,'d10',,,
84,225,'d10',,,
85,288,'d10',,,
86,220,'d10',,,
87,225,'d10',,,
88,288,'d10',,,
90,228,'d10',,,
89,228,'d10',,,
91,225,'d10',,,
112,288,'d10',,,
113,222,'d10',,,
114,288,'d10',,,
116,229,'d10',,,
92,222,'d10',,,
93,288,'d10',,,
95,224,'d10',,,
94,288,'d10',,,
96,288,'d10',,,
98,220,'d10',,,
100,288,'d10',,,
99,223,'d10',,,
101,225,'d10',,,
102,288,'d10',,,
97,229,'d10',,,
105,220,'d10',,,
104,288,'d10',,,
106,288,'d10',,,
103,288,'d10',,,
107,227,'d10',,,
108,288,'d10',,,
110,288,'d10',,,
109,225,'d10',,,
1,288,'d10',,,
111,288,'d10',,,
115,288,'d10',,,
119,288,'d10',,,
121,220,'d10',,,
117,224,'d10',,,
120,222,'d10',,,
118,288,'d10',,,
122,222,'d10',,,
127,288,'d10',,,
128,231,'d10',,,
129,220,'d10',,,
124,222,'d10',,,
125,288,'d10',,,
126,220,'d10',,,
123,228,'d10',,,
130,288,'d10',,,
132,222,'d10',,,
133,288,'d10',,,
131,288,'d10',,,
136,222,'d10',,,
134,228,'d10',,,
135,220,'d10',,,
137,225,'d10',,,
138,288,'d10',,,
140,231,'d10',,,
139,222,'d10',,,
142,288,'d10',,,
143,220,'d10',,,
144,288,'d10',,,
145,220,'d10',,,
146,227,'d10',,,
147,229,'d10',,,
141,288,'d10',,,
148,220,'d10',,,
149,231,'d10',,,
150,225,'d10',,,
151,288,'d10',,,
152,225,'d10',,,
153,222,'d10',,,
154,288,'d10',,,
155,288,'d10',,,
157,220,'d10',,,
158,288,'d10',,,
159,288,'d10',,,
160,222,'d10',,,
156,229,'d10',,,
161,220,'d10',,,
162,222,'d10',,,
2,288,'d11',,,
3,288,'d11',,,
4,288,'d11',,,
5,288,'d11',,,
6,288,'d11',,,
7,220,'d11',,,
8,288,'d11',,,
10,288,'d11',,,
11,229,'d11',,,
9,288,'d11',,,
13,220,'d11',,,
14,288,'d11',,,
17,220,'d11',,,
19,288,'d11',,,
15,231,'d11',,,
16,288,'d11',,,
18,288,'d11',,,
12,288,'d11',,,
21,231,'d11',,,
22,288,'d11',,,
24,231,'d11',,,
23,220,'d11',,,
25,220,'d11',,,
20,288,'d11',,,
26,288,'d11',,,
27,288,'d11',,,
28,288,'d11',,,
30,288,'d11',,,
31,220,'d11',,,
32,222,'d11',,,
33,288,'d11',,,
29,288,'d11',,,
34,288,'d11',,,
36,288,'d11',,,
35,288,'d11',,,
81,288,'d11',,,
37,288,'d11',,,
38,225,'d11',,,
42,225,'d11',,,
40,222,'d11',,,
41,288,'d11',,,
44,223,'d11',,,
45,288,'d11',,,
46,223,'d11',,,
43,230,'d11',,,
39,288,'d11',,,
47,231,'d11',,,
49,288,'d11',,,
48,288,'d11',,,
50,288,'d11',,,
51,230,'d11',,,
52,288,'d11',,,
55,220,'d11',,,
53,220,'d11',,,
54,229,'d11',,,
56,230,'d11',,,
57,223,'d11',,,
59,288,'d11',,,
60,288,'d11',,,
61,288,'d11',,,
58,222,'d11',,,
62,288,'d11',,,
63,288,'d11',,,
64,225,'d11',,,
65,288,'d11',,,
66,288,'d11',,,
67,288,'d11',,,
70,220,'d11',,,
68,288,'d11',,,
71,288,'d11',,,
73,288,'d11',,,
69,288,'d11',,,
74,220,'d11',,,
72,221,'d11',,,
75,288,'d11',,,
76,288,'d11',,,
77,288,'d11',,,
78,288,'d11',,,
79,224,'d11',,,
80,225,'d11',,,
81,228,'d11',,,
83,288,'d11',,,
82,288,'d11',,,
84,220,'d11',,,
85,288,'d11',,,
86,220,'d11',,,
87,220,'d11',,,
88,288,'d11',,,
90,229,'d11',,,
89,229,'d11',,,
91,220,'d11',,,
112,288,'d11',,,
113,229,'d11',,,
114,288,'d11',,,
116,222,'d11',,,
92,229,'d11',,,
93,288,'d11',,,
95,228,'d11',,,
94,288,'d11',,,
96,288,'d11',,,
98,288,'d11',,,
100,288,'d11',,,
99,231,'d11',,,
101,220,'d11',,,
102,288,'d11',,,
97,222,'d11',,,
105,288,'d11',,,
104,288,'d11',,,
106,288,'d11',,,
103,288,'d11',,,
107,229,'d11',,,
108,288,'d11',,,
110,288,'d11',,,
109,220,'d11',,,
1,288,'d11',,,
111,288,'d11',,,
115,288,'d11',,,
119,288,'d11',,,
121,288,'d11',,,
117,221,'d11',,,
120,231,'d11',,,
118,288,'d11',,,
122,229,'d11',,,
127,288,'d11',,,
128,222,'d11',,,
129,288,'d11',,,
124,231,'d11',,,
125,288,'d11',,,
126,288,'d11',,,
123,222,'d11',,,
130,288,'d11',,,
132,229,'d11',,,
133,288,'d11',,,
131,288,'d11',,,
136,225,'d11',,,
134,221,'d11',,,
135,288,'d11',,,
137,220,'d11',,,
138,288,'d11',,,
140,220,'d11',,,
139,229,'d11',,,
142,288,'d11',,,
143,288,'d11',,,
144,288,'d11',,,
145,288,'d11',,,
146,225,'d11',,,
147,229,'d11',,,
141,288,'d11',,,
148,288,'d11',,,
149,220,'d11',,,
150,220,'d11',,,
151,288,'d11',,,
152,222,'d11',,,
153,220,'d11',,,
154,288,'d11',,,
155,288,'d11',,,
157,288,'d11',,,
158,288,'d11',,,
159,288,'d11',,,
160,231,'d11',,,
156,231,'d11',,,
161,288,'d11',,,
162,229,'d11',,,
2,288,'d12',,,
3,288,'d12',,,
4,288,'d12',,,
5,288,'d12',,,
6,288,'d12',,,
7,288,'d12',,,
8,288,'d12',,,
10,288,'d12',,,
11,227,'d12',,,
9,288,'d12',,,
13,288,'d12',,,
14,288,'d12',,,
17,288,'d12',,,
19,288,'d12',,,
15,220,'d12',,,
16,288,'d12',,,
18,288,'d12',,,
12,288,'d12',,,
21,220,'d12',,,
22,288,'d12',,,
24,220,'d12',,,
23,288,'d12',,,
25,288,'d12',,,
20,288,'d12',,,
26,288,'d12',,,
27,288,'d12',,,
28,288,'d12',,,
30,288,'d12',,,
31,288,'d12',,,
32,225,'d12',,,
33,288,'d12',,,
29,288,'d12',,,
34,288,'d12',,,
36,288,'d12',,,
35,288,'d12',,,
81,288,'d12',,,
37,288,'d12',,,
38,220,'d12',,,
42,230,'d12',,,
40,223,'d12',,,
41,288,'d12',,,
44,225,'d12',,,
45,288,'d12',,,
46,225,'d12',,,
43,220,'d12',,,
39,288,'d12',,,
47,222,'d12',,,
49,288,'d12',,,
48,288,'d12',,,
50,288,'d12',,,
51,221,'d12',,,
52,288,'d12',,,
55,288,'d12',,,
53,288,'d12',,,
54,222,'d12',,,
56,221,'d12',,,
57,220,'d12',,,
59,288,'d12',,,
60,288,'d12',,,
61,288,'d12',,,
58,231,'d12',,,
62,288,'d12',,,
63,288,'d12',,,
64,220,'d12',,,
65,288,'d12',,,
66,288,'d12',,,
67,230,'d12',,,
70,288,'d12',,,
68,288,'d12',,,
71,288,'d12',,,
73,288,'d12',,,
69,288,'d12',,,
74,288,'d12',,,
72,220,'d12',,,
75,288,'d12',,,
76,288,'d12',,,
77,288,'d12',,,
78,288,'d12',,,
79,222,'d12',,,
80,220,'d12',,,
81,224,'d12',,,
83,288,'d12',,,
82,288,'d12',,,
84,288,'d12',,,
85,288,'d12',,,
86,225,'d12',,,
87,288,'d12',,,
88,288,'d12',,,
90,222,'d12',,,
89,222,'d12',,,
91,288,'d12',,,
112,288,'d12',,,
113,225,'d12',,,
114,288,'d12',,,
116,229,'d12',,,
92,222,'d12',,,
93,288,'d12',,,
95,227,'d12',,,
94,288,'d12',,,
96,288,'d12',,,
98,288,'d12',,,
100,288,'d12',,,
99,220,'d12',,,
101,230,'d12',,,
102,288,'d12',,,
97,229,'d12',,,
105,288,'d12',,,
104,288,'d12',,,
106,288,'d12',,,
103,288,'d12',,,
107,225,'d12',,,
108,288,'d12',,,
110,288,'d12',,,
109,288,'d12',,,
1,288,'d12',,,
111,288,'d12',,,
115,288,'d12',,,
119,288,'d12',,,
121,288,'d12',,,
117,220,'d12',,,
120,[],'d12',,,
118,288,'d12',,,
122,224,'d12',,,
127,288,'d12',,,
128,231,'d12',,,
129,288,'d12',,,
124,222,'d12',,,
125,288,'d12',,,
126,288,'d12',,,
123,231,'d12',,,
130,288,'d12',,,
132,231,'d12',,,
133,288,'d12',,,
131,288,'d12',,,
136,222,'d12',,,
134,222,'d12',,,
135,288,'d12',,,
137,288,'d12',,,
138,288,'d12',,,
140,288,'d12',,,
139,231,'d12',,,
142,288,'d12',,,
143,288,'d12',,,
144,288,'d12',,,
145,288,'d12',,,
146,220,'d12',,,
147,227,'d12',,,
141,288,'d12',,,
148,288,'d12',,,
149,288,'d12',,,
150,288,'d12',,,
151,288,'d12',,,
152,225,'d12',,,
153,288,'d12',,,
154,288,'d12',,,
155,288,'d12',,,
157,288,'d12',,,
158,288,'d12',,,
159,288,'d12',,,
160,220,'d12',,,
156,220,'d12',,,
161,288,'d12',,,
162,222,'d12',,,
2,288,'d13',,,
3,288,'d13',,,
4,288,'d13',,,
5,288,'d13',,,
6,288,'d13',,,
7,288,'d13',,,
8,288,'d13',,,
10,288,'d13',,,
11,220,'d13',,,
9,288,'d13',,,
13,288,'d13',,,
14,288,'d13',,,
17,288,'d13',,,
19,288,'d13',,,
15,288,'d13',,,
16,288,'d13',,,
18,288,'d13',,,
12,288,'d13',,,
21,288,'d13',,,
22,288,'d13',,,
24,288,'d13',,,
23,288,'d13',,,
25,288,'d13',,,
20,288,'d13',,,
26,288,'d13',,,
27,288,'d13',,,
28,288,'d13',,,
30,288,'d13',,,
31,288,'d13',,,
32,220,'d13',,,
33,288,'d13',,,
29,288,'d13',,,
34,288,'d13',,,
36,288,'d13',,,
35,288,'d13',,,
81,288,'d13',,,
37,288,'d13',,,
38,288,'d13',,,
42,220,'d13',,,
40,220,'d13',,,
41,288,'d13',,,
44,222,'d13',,,
45,288,'d13',,,
46,222,'d13',,,
43,225,'d13',,,
39,288,'d13',,,
47,228,'d13',,,
49,288,'d13',,,
48,288,'d13',,,
50,288,'d13',,,
51,220,'d13',,,
52,288,'d13',,,
55,288,'d13',,,
53,288,'d13',,,
54,224,'d13',,,
56,220,'d13',,,
57,223,'d13',,,
59,288,'d13',,,
60,288,'d13',,,
61,288,'d13',,,
58,222,'d13',,,
62,288,'d13',,,
63,288,'d13',,,
64,223,'d13',,,
65,288,'d13',,,
66,288,'d13',,,
67,225,'d13',,,
70,288,'d13',,,
68,288,'d13',,,
71,288,'d13',,,
73,288,'d13',,,
69,288,'d13',,,
74,288,'d13',,,
72,288,'d13',,,
75,288,'d13',,,
76,288,'d13',,,
77,288,'d13',,,
78,288,'d13',,,
79,229,'d13',,,
80,288,'d13',,,
81,221,'d13',,,
83,288,'d13',,,
82,288,'d13',,,
84,288,'d13',,,
85,288,'d13',,,
86,220,'d13',,,
87,288,'d13',,,
88,288,'d13',,,
90,228,'d13',,,
89,228,'d13',,,
91,288,'d13',,,
112,288,'d13',,,
113,220,'d13',,,
114,288,'d13',,,
116,222,'d13',,,
92,225,'d13',,,
93,288,'d13',,,
95,225,'d13',,,
94,288,'d13',,,
96,288,'d13',,,
98,288,'d13',,,
100,288,'d13',,,
99,288,'d13',,,
101,221,'d13',,,
102,288,'d13',,,
97,222,'d13',,,
105,288,'d13',,,
104,288,'d13',,,
106,288,'d13',,,
103,288,'d13',,,
107,220,'d13',,,
108,288,'d13',,,
110,288,'d13',,,
109,288,'d13',,,
1,288,'d13',,,
111,288,'d13',,,
115,288,'d13',,,
119,288,'d13',,,
121,288,'d13',,,
117,288,'d13',,,
120,288,'d13',,,
118,288,'d13',,,
122,227,'d13',,,
127,288,'d13',,,
128,220,'d13',,,
129,288,'d13',,,
124,228,'d13',,,
125,288,'d13',,,
126,288,'d13',,,
123,220,'d13',,,
130,288,'d13',,,
132,220,'d13',,,
133,288,'d13',,,
131,288,'d13',,,
136,225,'d13',,,
134,228,'d13',,,
135,288,'d13',,,
137,288,'d13',,,
138,288,'d13',,,
140,288,'d13',,,
139,227,'d13',,,
142,288,'d13',,,
143,288,'d13',,,
144,288,'d13',,,
145,288,'d13',,,
146,288,'d13',,,
147,220,'d13',,,
141,288,'d13',,,
148,288,'d13',,,
149,288,'d13',,,
150,288,'d13',,,
151,288,'d13',,,
152,220,'d13',,,
153,288,'d13',,,
154,288,'d13',,,
155,288,'d13',,,
157,288,'d13',,,
158,288,'d13',,,
159,288,'d13',,,
160,288,'d13',,,
156,288,'d13',,,
161,288,'d13',,,
162,225,'d13',,,
2,288,'d14',,,
3,288,'d14',,,
4,288,'d14',,,
5,288,'d14',,,
6,288,'d14',,,
7,288,'d14',,,
8,288,'d14',,,
10,288,'d14',,,
11,225,'d14',,,
9,288,'d14',,,
13,288,'d14',,,
14,288,'d14',,,
17,288,'d14',,,
19,288,'d14',,,
15,288,'d14',,,
16,288,'d14',,,
18,288,'d14',,,
12,288,'d14',,,
21,288,'d14',,,
22,288,'d14',,,
24,288,'d14',,,
23,288,'d14',,,
25,288,'d14',,,
20,288,'d14',,,
26,288,'d14',,,
27,288,'d14',,,
28,288,'d14',,,
30,288,'d14',,,
31,288,'d14',,,
32,288,'d14',,,
33,288,'d14',,,
29,288,'d14',,,
34,288,'d14',,,
36,288,'d14',,,
35,288,'d14',,,
81,288,'d14',,,
37,288,'d14',,,
38,288,'d14',,,
42,288,'d14',,,
40,288,'d14',,,
41,288,'d14',,,
44,229,'d14',,,
45,288,'d14',,,
46,229,'d14',,,
43,222,'d14',,,
39,288,'d14',,,
47,222,'d14',,,
49,288,'d14',,,
48,288,'d14',,,
50,288,'d14',,,
51,288,'d14',,,
52,288,'d14',,,
55,288,'d14',,,
53,288,'d14',,,
54,225,'d14',,,
56,288,'d14',,,
57,220,'d14',,,
59,288,'d14',,,
60,288,'d14',,,
61,288,'d14',,,
58,231,'d14',,,
62,288,'d14',,,
63,288,'d14',,,
64,223,'d14',,,
65,288,'d14',,,
66,288,'d14',,,
67,288,'d14',,,
70,288,'d14',,,
68,288,'d14',,,
71,288,'d14',,,
73,288,'d14',,,
69,288,'d14',,,
74,288,'d14',,,
72,288,'d14',,,
75,288,'d14',,,
76,288,'d14',,,
77,288,'d14',,,
78,288,'d14',,,
79,225,'d14',,,
80,288,'d14',,,
81,224,'d14',,,
83,288,'d14',,,
82,288,'d14',,,
84,288,'d14',,,
85,288,'d14',,,
86,288,'d14',,,
87,288,'d14',,,
88,288,'d14',,,
90,222,'d14',,,
89,222,'d14',,,
91,288,'d14',,,
112,288,'d14',,,
113,288,'d14',,,
114,288,'d14',,,
116,225,'d14',,,
92,220,'d14',,,
93,288,'d14',,,
95,220,'d14',,,
94,288,'d14',,,
96,288,'d14',,,
98,288,'d14',,,
100,288,'d14',,,
99,288,'d14',,,
101,224,'d14',,,
102,288,'d14',,,
97,229,'d14',,,
105,288,'d14',,,
104,288,'d14',,,
106,288,'d14',,,
103,288,'d14',,,
107,288,'d14',,,
108,288,'d14',,,
110,288,'d14',,,
109,288,'d14',,,
1,288,'d14',,,
111,288,'d14',,,
115,288,'d14',,,
119,288,'d14',,,
121,288,'d14',,,
117,288,'d14',,,
120,288,'d14',,,
118,288,'d14',,,
122,225,'d14',,,
127,288,'d14',,,
128,288,'d14',,,
129,288,'d14',,,
124,222,'d14',,,
125,288,'d14',,,
126,288,'d14',,,
123,288,'d14',,,
130,288,'d14',,,
132,288,'d14',,,
133,288,'d14',,,
131,288,'d14',,,
136,220,'d14',,,
134,222,'d14',,,
135,288,'d14',,,
137,288,'d14',,,
138,288,'d14',,,
140,288,'d14',,,
139,231,'d14',,,
142,288,'d14',,,
143,288,'d14',,,
144,288,'d14',,,
145,288,'d14',,,
146,288,'d14',,,
147,225,'d14',,,
141,288,'d14',,,
148,288,'d14',,,
149,288,'d14',,,
150,288,'d14',,,
151,288,'d14',,,
152,288,'d14',,,
153,288,'d14',,,
154,288,'d14',,,
155,288,'d14',,,
157,288,'d14',,,
158,288,'d14',,,
159,288,'d14',,,
160,288,'d14',,,
156,288,'d14',,,
161,288,'d14',,,
162,222,'d14',,,
2,288,'d15',,,
3,288,'d15',,,
4,288,'d15',,,
5,288,'d15',,,
6,288,'d15',,,
7,288,'d15',,,
8,288,'d15',,,
10,288,'d15',,,
11,220,'d15',,,
9,288,'d15',,,
13,288,'d15',,,
14,288,'d15',,,
17,288,'d15',,,
19,288,'d15',,,
15,288,'d15',,,
16,288,'d15',,,
18,288,'d15',,,
12,288,'d15',,,
21,288,'d15',,,
22,288,'d15',,,
24,288,'d15',,,
23,288,'d15',,,
25,288,'d15',,,
20,288,'d15',,,
26,288,'d15',,,
27,288,'d15',,,
28,288,'d15',,,
30,288,'d15',,,
31,288,'d15',,,
32,288,'d15',,,
33,288,'d15',,,
29,288,'d15',,,
34,288,'d15',,,
36,288,'d15',,,
35,288,'d15',,,
81,288,'d15',,,
37,288,'d15',,,
38,288,'d15',,,
42,288,'d15',,,
40,288,'d15',,,
41,288,'d15',,,
44,222,'d15',,,
45,288,'d15',,,
46,222,'d15',,,
43,229,'d15',,,
39,288,'d15',,,
47,231,'d15',,,
49,288,'d15',,,
48,288,'d15',,,
50,288,'d15',,,
51,288,'d15',,,
52,288,'d15',,,
55,288,'d15',,,
53,288,'d15',,,
54,220,'d15',,,
56,288,'d15',,,
57,288,'d15',,,
59,288,'d15',,,
60,288,'d15',,,
61,288,'d15',,,
58,220,'d15',,,
62,288,'d15',,,
63,288,'d15',,,
64,220,'d15',,,
65,288,'d15',,,
66,288,'d15',,,
67,288,'d15',,,
70,288,'d15',,,
68,288,'d15',,,
71,288,'d15',,,
73,288,'d15',,,
69,288,'d15',,,
74,288,'d15',,,
72,288,'d15',,,
75,288,'d15',,,
76,288,'d15',,,
77,288,'d15',,,
78,288,'d15',,,
79,220,'d15',,,
80,288,'d15',,,
81,229,'d15',,,
83,288,'d15',,,
82,288,'d15',,,
84,288,'d15',,,
85,288,'d15',,,
86,288,'d15',,,
87,288,'d15',,,
88,288,'d15',,,
90,231,'d15',,,
89,231,'d15',,,
91,288,'d15',,,
112,288,'d15',,,
113,288,'d15',,,
114,288,'d15',,,
116,220,'d15',,,
92,288,'d15',,,
93,288,'d15',,,
95,288,'d15',,,
94,288,'d15',,,
96,288,'d15',,,
98,288,'d15',,,
100,288,'d15',,,
99,288,'d15',,,
101,229,'d15',,,
102,288,'d15',,,
97,227,'d15',,,
105,288,'d15',,,
104,288,'d15',,,
106,288,'d15',,,
103,288,'d15',,,
107,288,'d15',,,
108,288,'d15',,,
110,288,'d15',,,
109,288,'d15',,,
1,288,'d15',,,
111,288,'d15',,,
115,288,'d15',,,
119,288,'d15',,,
121,288,'d15',,,
117,288,'d15',,,
120,288,'d15',,,
118,288,'d15',,,
122,220,'d15',,,
127,288,'d15',,,
128,288,'d15',,,
129,288,'d15',,,
124,231,'d15',,,
125,288,'d15',,,
126,288,'d15',,,
123,288,'d15',,,
130,288,'d15',,,
132,288,'d15',,,
133,288,'d15',,,
131,288,'d15',,,
136,288,'d15',,,
134,231,'d15',,,
135,288,'d15',,,
137,288,'d15',,,
138,288,'d15',,,
140,288,'d15',,,
139,220,'d15',,,
142,288,'d15',,,
143,288,'d15',,,
144,288,'d15',,,
145,288,'d15',,,
146,288,'d15',,,
147,220,'d15',,,
141,288,'d15',,,
148,288,'d15',,,
149,288,'d15',,,
150,288,'d15',,,
151,288,'d15',,,
152,288,'d15',,,
153,288,'d15',,,
154,288,'d15',,,
155,288,'d15',,,
157,288,'d15',,,
158,288,'d15',,,
159,288,'d15',,,
160,288,'d15',,,
156,288,'d15',,,
161,288,'d15',,,
162,225,'d15',,,
2,288,'d16',,,
3,288,'d16',,,
4,288,'d16',,,
5,288,'d16',,,
6,288,'d16',,,
7,288,'d16',,,
8,288,'d16',,,
10,288,'d16',,,
11,288,'d16',,,
9,288,'d16',,,
13,288,'d16',,,
14,288,'d16',,,
17,288,'d16',,,
19,288,'d16',,,
15,288,'d16',,,
16,288,'d16',,,
18,288,'d16',,,
12,288,'d16',,,
21,288,'d16',,,
22,288,'d16',,,
24,288,'d16',,,
23,288,'d16',,,
25,288,'d16',,,
20,288,'d16',,,
26,288,'d16',,,
27,288,'d16',,,
28,288,'d16',,,
30,288,'d16',,,
31,288,'d16',,,
32,288,'d16',,,
33,288,'d16',,,
29,288,'d16',,,
34,288,'d16',,,
36,288,'d16',,,
35,288,'d16',,,
81,288,'d16',,,
37,288,'d16',,,
38,288,'d16',,,
42,288,'d16',,,
40,288,'d16',,,
41,288,'d16',,,
44,222,'d16',,,
45,288,'d16',,,
46,222,'d16',,,
43,224,'d16',,,
39,288,'d16',,,
47,220,'d16',,,
49,288,'d16',,,
48,288,'d16',,,
50,288,'d16',,,
51,288,'d16',,,
52,288,'d16',,,
55,288,'d16',,,
53,288,'d16',,,
54,288,'d16',,,
56,288,'d16',,,
57,288,'d16',,,
59,288,'d16',,,
60,288,'d16',,,
61,288,'d16',,,
58,288,'d16',,,
62,288,'d16',,,
63,288,'d16',,,
64,288,'d16',,,
65,288,'d16',,,
66,288,'d16',,,
67,288,'d16',,,
70,288,'d16',,,
68,288,'d16',,,
71,288,'d16',,,
73,288,'d16',,,
69,288,'d16',,,
74,288,'d16',,,
72,288,'d16',,,
75,288,'d16',,,
76,288,'d16',,,
77,288,'d16',,,
78,288,'d16',,,
79,288,'d16',,,
80,288,'d16',,,
81,224,'d16',,,
83,288,'d16',,,
82,288,'d16',,,
84,288,'d16',,,
85,288,'d16',,,
86,288,'d16',,,
87,288,'d16',,,
88,288,'d16',,,
90,220,'d16',,,
89,220,'d16',,,
91,288,'d16',,,
112,288,'d16',,,
113,288,'d16',,,
114,288,'d16',,,
116,288,'d16',,,
92,288,'d16',,,
93,288,'d16',,,
95,288,'d16',,,
94,288,'d16',,,
96,288,'d16',,,
98,288,'d16',,,
100,288,'d16',,,
99,288,'d16',,,
101,224,'d16',,,
102,288,'d16',,,
97,227,'d16',,,
105,288,'d16',,,
104,288,'d16',,,
106,288,'d16',,,
103,288,'d16',,,
107,288,'d16',,,
108,288,'d16',,,
110,288,'d16',,,
109,288,'d16',,,
1,288,'d16',,,
111,288,'d16',,,
115,288,'d16',,,
119,288,'d16',,,
121,288,'d16',,,
